Nom,Prénom,Compte twitter,Élu au,twitterid,follows,id,name,screen_name,created_at,time_zone,utc_offset,protected,verified,url,lang,description,statuses_count,favourites_count,followers_count,following,friends_count,listed_count,geo_enabled,has_extended_profile,is_translation_enabled,is_translator,contributors_enabled,default_profile,default_profile_image,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_link_color,profile_location,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image
"LE NEOUANNIC","Pascale","@leneouannic","Conseil régional d'IdF","leneouannic","ortegapelletier|celinemalaise|jfpellissier|larrouturou|mgvlg|pierreserne|plaurent_pcf|jeanlucromero|emmanuelmaurel|jvplace|emmacosse|mpdelagontrie|balasguillaume|ericcoquerel|ianbrossat|fdelapierre|anne_hidalgo",397243910,"pascale Le Néouannic","leneouannic","2011-10-24T12:42:52",,,,,,"fr","",2391,6,1661,,179,48,true,,,,,,true,"C0DEED","http://pbs.twimg.com/profile_background_images/833829493/9afb7c4e711ebc615c2c5b14828252ac.jpeg","https://pbs.twimg.com/profile_background_images/833829493/9afb7c4e711ebc615c2c5b14828252ac.jpeg",true,"http://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png","https://abs.twimg.com/sticky/default_profile_images/default_profile_0_normal.png","0084B4",,"FFFFFF","DDEEF6","333333",true
"GOLDGRAB","Laurence","@LGoldgrab","Conseil de Paris","lgoldgrab","fredhoc|karentaieb4|nicolas_nordman|marinettebache|aurelie_solans|david_belliard|yves_contassot|sandrinemees|pjulien18|afafgabelotaud|pascalcherki|pbloche|danielvaillant|didguillot|nicolasbonneto|jeanlucromero|nathaliemaquoi|carolinemecary|virginiedaspet|claudedargent15|jm_leguen|dassouline|leafiloche|mpdelagontrie|cgirard|fmehal|annick_olivier|pkomites|jerome_coumet|scharnoz|fvauglin|naweloumer|carine_petit|annick_lepetit|pklugman|joellemorel11|antoinetteguhl|paulineveron|jacquesboutault|celia_blauel|bernardjomier|oliviapolski|c_najdovski|jlmissika|julienbargeton|myriamelkhomri|helenebidard|dversini|jgleizes|egregoire|thomaslauret16|annesouyris|maopeninou|murielguenoux|eddieait_of|ericlejoindre|acordebard|verolevieux|f_calandra|baratti_elbaz|remiferaud|christine_frey1|brunojulliard|cbrossel|philippeducloux|ianbrossat|paidenbaum|anne_hidalgo|jb_bros",2250726403,"Laurence Goldgrab","LGoldgrab","2013-12-17T17:21:50","Athens",7200,,,,"fr","Conseillère de Paris déléguée aux entreprises culturelles et du #3èmearrondissement   Membre du @groupeRGCI au #conseildeparis @PRG75",71,65,264,,187,11,,,,,,,,"9AE4E8","http://pbs.twimg.com/profile_background_images/601311305618698240/cEHTrr47.png","https://pbs.twimg.com/profile_background_images/601311305618698240/cEHTrr47.png",true,"http://pbs.twimg.com/profile_images/601309601611575296/FuBDuWUi_normal.jpg","https://pbs.twimg.com/profile_images/601309601611575296/FuBDuWUi_normal.jpg","371F57",,"FFFFFF","DDFFCC","333333",true
"PAYS","Liliane","@LilianePays","Conseil régional d'IdF","lilianepays","pierreserne|cocoruf|clairemonod|emmacosse|dmbanza|jphuchon|jvplace|anne_hidalgo|jacquesperreux|nabilakeramane|nk_m|nadiaazoug|psainsard",3068188707,"Liliane Pays","LilianePays","2015-03-03T17:15:24",,,,,,"fr","",3,6,28,,61,3,,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/572807970971336704/pWEfUyMG_normal.jpeg","https://pbs.twimg.com/profile_images/572807970971336704/pWEfUyMG_normal.jpeg","0084B4",,"C0DEED","DDEEF6","333333",true
"LECHATELLIER","Laure","@LLechatellier","Conseil régional d'IdF","llechatellier","jushbb|egregoire|lilianepays|myriamelkhomri|f_calandra|pascalcherki|carine_petit|fvauglin|jeromeimpe|nadiabrahimi|yannicktrigance|l_lafon|ericcoquerel|psainsard|jfpellissier|datirachida|jacquesperreux|mireilleferri|frank_cecco|alix_bougeret|mdoaeschlimann|leneouannic|vmontandon|joellemorel11|paulineveron|vincentroger754|rkaroutchi|baratti_elbaz|fdelapierre|murielguenoux|ramayade|celinemalaise|blandiot_faride|scharnoz|guerin_serge|annesouyris|jgleizes|dassouline|hzoughebi|jlmissika|mounirsatouri|nadabomangoli|didierfischer1|karampatrick|julienbargeton|g_wortham|gatignon_steph|bernardjomier|gilmau|marclipountz|remiferaud|hichamaffane|robertoadrian|agillmann|eddieait_of|g_vuilletet|durovray|jeanlafont|cdallonnes|mariannelouis|hellakr|christine_frey1|bavay|brigitte_kuster|c_najdovski|mgvlg|chantal_jouanno|celia_blauel|h_doucoure|michele_sabban|sylvaindesmet|bmarquaille|michelevitracp|mpbadre|rosesarkissian|anne_hidalgo|plaurent_pcf|alisoumare|mmancel|jm_leguen|jacquesboutault|gpoiraultgauvin|balasguillaume|nadiaazoug|francoiskalfon|juliendray|emmanuelmaurel|fredvalletoux|solred78|yves_contassot|sdeschiens|pierrekanuty|vpecresse|david_belliard|mpdelagontrie|nk_m|jphuchon|dmbanza|pkomites|jeanlucromero|benoithamon|jeanmarcbrule|alain_amedro|carolinemecary|legrandaugustin|fdiehlmann|bfrancois_eelv|feldzer|clairemonod|juliiiie|nabilakeramane|pierreserne|julienbayou|jvplace|cocoruf|emmacosse",291827074,"Laure Lechatellier","LLechatellier","2011-05-02T17:39:16","Greenland",-10800,,,"http://laurelechatellier.eelv.fr","fr","Vice-présidente ecologistes! de la région Ile-de-France chargée de l'action sociale, des formations sanitaires et sociales, de la santé et du handicap.",2253,33,2100,,1158,65,,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/378800000058075007/76ae9823de7a852ce0e0c67706e56b6a_normal.jpeg","https://pbs.twimg.com/profile_images/378800000058075007/76ae9823de7a852ce0e0c67706e56b6a_normal.jpeg","0084B4",,"C0DEED","DDEEF6","333333",true
"BECKER","Emmanuelle","@ManuBecker","Conseil de Paris","manubecker","vmontandon|laurencecohen94|marielaureharel|jeromedubus|jgleizes|annesouyris|jacquesboutault|oliviapolski|celia_blauel|floberthout_05|rvbegue|lgoldgrab|verolevieux|nathfanfant|sergiotinti1|annick_olivier|virginiedaspet|marinettebache|brunojulliard|bfrancois_eelv|pklugman|yvespdb|f_calandra|clairemonod|jeanlucromero|egregoire|acordebard|ericlejoindre|danielvaillant|jb_bros|jlmissika|didierfischer1|datirachida|nk_m|vpecresse|brigitte_kuster|pybournazel|gpoiraultgauvin|nadabomangoli|hzoughebi|dversini|paidenbaum|mpdelagontrie|annick_lepetit|naweloumer|philippeducloux|blandiot_faride|celinemalaise|maopeninou|pascalcherki|c_najdovski|benoithamon|edithgallois|nicolasbonneto|raphaelleprimet|fdelapierre|yves_contassot|ericcoquerel|emmacosse|francoisdagnaud|fvauglin|carine_petit|paulineveron|pkomites|scharnoz|didguillot|cgirard|baratti_elbaz|dassouline|myriamelkhomri|cbrossel|jm_leguen|remiferaud|jerome_coumet|helenebidard|plaurent_pcf|julienbargeton|leafiloche|anne_hidalgo|patricebessac|mgvlg|fgaillanne|ianbrossat",23807076,"Emmanuelle Becker","ManuBecker","2009-03-11T18:51:26","Greenland",-10800,,,,"fr","Conseillère de Paris, élue du 13ème déléguée à la jeunesse",593,20,1010,,860,28,,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/3531525729/97fa9caeb001ef2ce7e43ff8eb77579c_normal.png","https://pbs.twimg.com/profile_images/3531525729/97fa9caeb001ef2ce7e43ff8eb77579c_normal.png","0084B4",,"C0DEED","DDEEF6","333333",true
"PENINOU","Mao","@maopeninou","Conseil de Paris","maopeninou","floberthout_05|jeromeimpe|maudgatel|g_wortham|rvbegue|fmehal|sergiotinti1|jdhauteserre|jeromedubus|honore18e|ericcoquerel|yvespdb|lecuyercatherin|raphaelleprimet|kone_fatou|erichelard|marielaureharel|patrick_tremege|pauriacombe|aziereeric|yannwehrling|julieboillot|lgoldgrab|naweloumer|annick_olivier|carolinemecary|cocoruf|cbe16|adefressenel|antoinetteguhl|jgleizes|geoffroyboulard|david_belliard|annesouyris|nicolasbonneto|a_vesperini|atanaseparis20|pklugman|fgaillanne|afafgabelotaud|pjulien18|claudedargent15|helenebidard|dversini|plaurent_pcf|fvauglin|f_calandra|carine_petit|verolevieux|virginiedaspet|thomaslauret16|ericlejoindre|celia_blauel|desarnez|francoisdagnaud|franckmargain|c_najdovski|guerin_serge|philippeducloux|yves_contassot|fdelapierre|baratti_elbaz|gatignon_steph|jp_lecoq|dburkli|fredhoc|jlmissika|gpoiraultgauvin|annick_lepetit|danielvaillant|mmancel|nicolas_nordman|acordebard|paidenbaum|agillmann|hichamaffane|pbloche|francoiskalfon|egregoire|remiferaud|claudegoasguen|bernardjomier|bmarquaille|paulineveron|myriamelkhomri|datirachida|christine_frey1|chantal_jouanno|robertoadrian|pkomites|pascalcherki|jm_leguen|michele_sabban|emmanuelmaurel|julienbargeton|oliviapolski|yaminabenguigui|jvplace|marinettebache|manubecker|bernard_debre|jerome_coumet|mpdelagontrie|philippe_goujon|brigitte_kuster|juliendray|jacquesboutault|rogermadec|scharnoz|didguillot|ch_brun|julienbayou|benoithamon|cgirard|pierrekanuty|jphuchon|anne_hidalgo|nk_m|jeanlucromero|vpecresse|flefebvre_rf|leafiloche|dassouline|brunojulliard|mariannelouis|ianbrossat|bfrancois_eelv|alisoumare|emmacosse|nadabomangoli|balasguillaume|cbrossel|pybournazel|jb_bros|pierreserne",85560978,"mao peninou","maopeninou","2009-10-27T12:49:37","Paris",3600,,,"http://maopeninou.eu","fr","Adjoint à la Maire de Paris. Élu du 19e arrondissement. Membre des instances nationales du PS. Animateur @ContribDNF .",5855,209,3813,,1865,93,true,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/562208207901163520/0pKAHYBw_normal.jpeg","https://pbs.twimg.com/profile_images/562208207901163520/0pKAHYBw_normal.jpeg","0084B4",,"C0DEED","DDEEF6","333333",true
"LIPINSKI","Marc","@MarcLipountz","Conseil régional d'IdF","marclipountz","antoinetteguhl|jfpellissier|c_najdovski|jgleizes|julienbayou|llechatellier|bfrancois_eelv|cocoruf|emmacosse",554606612,"Marc Lipinski","MarcLipountz","2012-04-15T20:08:47","Athens",7200,,,,"fr","Scientifique et écologiste Politiques publiques Recherche Innovation Science et citoyens Transition énergétique Environnement",2200,32,476,,160,43,,,,,,,,"8B542B","http://abs.twimg.com/images/themes/theme8/bg.gif","https://abs.twimg.com/images/themes/theme8/bg.gif",,"http://pbs.twimg.com/profile_images/2572068832/h2hws85o1lptbzrsjtnw_normal.jpeg","https://pbs.twimg.com/profile_images/2572068832/h2hws85o1lptbzrsjtnw_normal.jpeg","9D582E",,"D9B17E","EADEAA","333333",true
"LOUIS","Marianne","@mariannelouis","Conseil régional d'IdF","mariannelouis","annick_lepetit|guerin_serge|myriamelkhomri|ianbrossat|philippeducloux|bmarquaille|yaminabenguigui|vpecresse|remiferaud|chantal_jouanno|h_doucoure|ericlejoindre|pierreserne|jeanmarcbrule|jm_leguen|ramayade|agillmann|pascalcherki|eddieait_of|jushbb|g_vuilletet|sgrandgambe|jeromeimpe|francoiskalfon|jvplace|balasguillaume|emmacosse|cdallonnes|larrouturou|emmanuelmaurel|rogermadec|cgirard|mmancel|christine_frey1|gilmau|brunojulliard|julienbayou|plaurent_pcf|leafiloche|durovray|rosesarkissian|alisoumare|pkomites|ch_brun|maopeninou|didguillot|cbrossel|alain_amedro|yannicktrigance|g_wortham|fdelapierre|nadabomangoli|pierrekanuty|michele_sabban|nk_m|jphuchon|anne_hidalgo|benoithamon|jeanlucromero|juliendray|hichamaffane|hellakr|marielauremeyer|mgvlg|dassouline|robertoadrian|mpdelagontrie",85299417,"Marianne Louis","mariannelouis","2009-10-26T12:08:40","Hawaii",-36000,,,,"fr","secrétaire générale de l'Ush - chargée de mission du président #logement #quartiers #hlm #habitermieuxbienvivreensemble",1654,38,2861,,933,75,true,,,,,,,"689981","http://pbs.twimg.com/profile_background_images/845550200/a6edfb7e3d68e87264874ca185a65dd1.jpeg","https://pbs.twimg.com/profile_background_images/845550200/a6edfb7e3d68e87264874ca185a65dd1.jpeg",,"http://pbs.twimg.com/profile_images/647129535188758528/RZ6pKDqF_normal.jpg","https://pbs.twimg.com/profile_images/647129535188758528/RZ6pKDqF_normal.jpg","4A3A3C",,"BEC57C","F54455","ED133E",true
"HAREL","Marie-Laure","@marielaureharel","Conseil de Paris","marielaureharel","jdhauteserre|beaudetstephane|jvplace|jb_bros|jgleizes|hodentt|julienbayou|vmontandon|yvespdb|brigitte_kuster|cbe16|atachene|philippe_goujon|pauriacombe|floberthout_05|paidenbaum|maopeninou|yannwehrling|maudgatel|pybournazel|gpoiraultgauvin|adefressenel|vincentroger754|jbmenguy75015|valerienahmias|dburkli|bernard_debre|rkaroutchi|nk_m|deborahpawlik",1369725133,"Marie-Laure Harel","marielaureharel","2013-04-21T14:36:21","Athens",7200,,,"http://www.marielaureharel.fr","fr","Conseiller de Paris (élue du 3ème arrdt) / commission écologie. Cabinet Elysée 2007-2012 / sujets industriels. Travaille dans un groupe aéronautique européen.",1970,2246,2998,,601,63,true,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/567693484438863872/H9uXWXcp_normal.jpeg","https://pbs.twimg.com/profile_images/567693484438863872/H9uXWXcp_normal.jpeg","0084B4",,"C0DEED","DDEEF6","333333",true
"MEYER","Marie-Laure","@marielauremeyer","Conseil régional d'IdF","marielauremeyer","guerin_serge|mariannelouis|anne_hidalgo|benoithamon",96943392,"Meyer Marie-Laure","marielauremeyer","2009-12-15T08:42:45","Paris",3600,,,,"fr","tout ce qui touche à l'emploi et à la lutte contre le chômage",1450,14,110,,203,16,,,,,,,,"EDECE9","http://abs.twimg.com/images/themes/theme18/bg.gif","https://abs.twimg.com/images/themes/theme18/bg.gif",,"http://pbs.twimg.com/profile_images/560034617218969600/p2KPJg3W_normal.jpeg","https://pbs.twimg.com/profile_images/560034617218969600/p2KPJg3W_normal.jpeg","088253",,"D3D2CF","60DB9C","634047",true
"RICHARD","Marie","@MarieRichard77","Conseil régional d'IdF","marierichard77","remiferaud|yaminabenguigui|jm_leguen|robertoadrian|g_wortham|jeromeimpe|francoiskalfon|rosesarkissian|fdiehlmann|yannicktrigance|balasguillaume|mmancel|emmanuelmaurel|ch_brun|jvplace|juliiiie|nabilakeramane|sgrandgambe|cocoruf|larrouturou|mpdelagontrie|alain_amedro|cdallonnes|mariannelouis|dassouline|brunojulliard|plaurent_pcf|hichamaffane|michele_sabban|juliendray|pierrekanuty|anne_hidalgo|pkomites|benoithamon|danielvaillant|jphuchon",1506917334,"Marie Richard","MarieRichard77","2013-06-11T21:38:46",,,,,"http://www.votrecanton.fr/la_fertesousjouarre.htm","fr","Vice-présidente du Conseil général de Seine-et-Marne / Conseillère Régionale IDF",6,,231,,666,18,,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/344513261566057548/c5ede0f09f0d35286c8a35ee7ec6c6ef_normal.png","https://pbs.twimg.com/profile_images/344513261566057548/c5ede0f09f0d35286c8a35ee7ec6c6ef_normal.png","0084B4",,"C0DEED","DDEEF6","333333",true
"BACHE","Marinette","@marinettebache","Conseil de Paris","marinettebache","plaurent_pcf|virginiedaspet|manubecker|helenebidard|julienbargeton|nicolasbonneto|fredhoc|carine_petit|balasguillaume|leafiloche|egregoire|scharnoz|christine_frey1|mpdelagontrie|baratti_elbaz|brunojulliard|cgirard|oliviapolski|paulineveron|acordebard|anne_hidalgo|maopeninou|remiferaud|pkomites|f_calandra|raphaelleprimet|thomaslauret16",131088759,"Marinette BACHE","marinettebache","2010-04-09T06:48:13",,,,,"http://marinettebache.unblog.fr","fr","Berrichonne adorant Paris depuis 30 ans et encore pour quelques années...",112,5,139,,77,13,,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/430269776376508416/pm9mYC3B_normal.jpeg","https://pbs.twimg.com/profile_images/430269776376508416/pm9mYC3B_normal.jpeg","0084B4",,"C0DEED","DDEEF6","333333",true
"VALLETON","Martine","@martinevalleton","Conseil régional d'IdF","martinevalleton","nk_m|vpecresse|agovciyan",780327259,"martine valleton","martinevalleton","2012-08-25T13:32:47",,,,,,"fr","Elue UMP de seine-saint-denis",5,1,101,,13,2,true,,,,,true,,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/2541796810/P1030945_recadr_e_a_normal.jpg","https://pbs.twimg.com/profile_images/2541796810/P1030945_recadr_e_a_normal.jpg","0084B4",,"C0DEED","DDEEF6","333333",true
"GATEL","Maud","@maudgatel","Conseil de Paris","maudgatel","david_belliard|maopeninou|egregoire|pkomites|pierregaboriau|pauriacombe|aziereeric|geoffroyboulard|remiferaud|leiladiri|paulineveron|jlmissika|myriamelkhomri|jgleizes|francoishaab|edithgallois|valerienahmias|adefressenel|olga_johnson|yvespdb|jf_lamour|jbmenguy75015|marielaureharel|claudedargent15|frank_cecco|philippe_goujon|gpoiraultgauvin|c_najdovski|atachene|desarnez|claudegoasguen|a_vesperini|erichelard|celia_blauel|pybournazel|beaudetstephane|ianbrossat|dburkli|chantal_jouanno|datirachida|jvplace|yaminabenguigui|jm_leguen|dassouline|anne_hidalgo|fmehal|jp_lecoq|pascalcherki|bealecouturier|benoithamon|nk_m|yannwehrling",17747931,"Maud Gatel","maudgatel","2008-11-30T03:32:42","Greenland",-10800,,,"http://modemparis.fr/","en","Présidente du @MoDem_Paris Élue du XVe arrondissement. 1e VP du @GroupeUDIMoDem au Conseil de Paris #Politique et #communication @TBWACorporate",2936,195,1171,,685,35,,,,,,,,"EBEBEB","http://pbs.twimg.com/profile_background_images/390590949/Capture_d_e_cran_2011-12-28_a__22.28.53.png","https://pbs.twimg.com/profile_background_images/390590949/Capture_d_e_cran_2011-12-28_a__22.28.53.png",true,"http://pbs.twimg.com/profile_images/617682751693660161/eXhwcuhj_normal.png","https://pbs.twimg.com/profile_images/617682751693660161/eXhwcuhj_normal.png","EB8209",,"FFFFFF","F3F3F3","333333",true
"AESCHLIMANN","Marie-Do","@MDoAeschlimann","Conseil régional d'IdF","mdoaeschlimann","atanaseparis20|hodentt|claudin89286115|camophilippe|hichamaffane|dgabriel92|vincentroger754|jvplace|jeromedubus|ddouillet|mgvlg|llechatellier|fdelapierre|philippe_goujon|hellakr|sve83|bgauducheau|claudegoasguen|dburkli|jp_lecoq|adefressenel|olivierthomas_|geoffroydidier|gpoiraultgauvin|alisoumare|durovray|g_vuilletet|karampatrick|emmanuelmaurel|pierreserne|rkaroutchi|danielegiazzi|nathfanfant|beaudetstephane|rezeg_hamida|fredvalletoux|mpbadre|brigitte_kuster|pybournazel|jdbrg|brunobeschizza|chantal_jouanno|gillesbattailt|balasguillaume|sdeschiens|benoithamon|vpecresse|nk_m",498952285,"Marie-Do Aeschlimann","MDoAeschlimann","2012-02-21T16:13:17","Paris",3600,,,"http://www.mdaeschlimann.com","fr","Conseillère régionale @umpidf Secrétaire nationale @lesRepublicains Adjointe au maire @ville-asnieres Présidente @100p100asnieres",1487,87,1573,,1127,24,true,,,,,,,"C3D3EB","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png",,"http://pbs.twimg.com/profile_images/653214552264413184/4mdmkMFA_normal.jpg","https://pbs.twimg.com/profile_images/653214552264413184/4mdmkMFA_normal.jpg","0084B4",,"FFFFFF","DDEEF6","333333",
"MASSOU","Gabriel","@mgvlg","Conseil régional d'IdF","mgvlg","pybournazel|geoffroydidier|nicolasbonneto|ddouillet|mustasaadi|leiladiri|michele_sabban|laurencecohen94|yves_contassot|fgaillanne|camophilippe|jgleizes|frank_cecco|mdoaeschlimann|leneouannic|jeanmarcnicolle|raphaelleprimet|g_wortham|nabilakeramane|fdiehlmann|erchev|eddieait_of|patricebessac|carantois|mounirsatouri|cbrossel|pierrekanuty|provinisandra|helenebidard|juliiiie|sdeschiens|pierreserne|rosesarkissian|rkaroutchi|agillmann|celinemalaise|fdelapierre|nk_m|ch_brun|llechatellier|ericcoquerel|nadabomangoli|h_doucoure|jushbb|chantal_jouanno|datirachida|emmanuelmaurel|emmacosse|ortegapelletier|g_vuilletet|manubecker|cocoruf|jvplace|alain_amedro|julienbayou|plaurent_pcf|ianbrossat|gilmau|jeanmarcbrule|hzoughebi|vpecresse|juliendray|murielguenoux|jphuchon|balasguillaume|benoithamon|mariannelouis|jeanlucromero|anne_hidalgo|brigitte_kuster|cdallonnes|mpdelagontrie",72248477,"Gabriel Massou","mgvlg","2009-09-07T09:38:24","Hawaii",-36000,,,,"fr","",4495,92,740,,1082,18,true,,,,,,,"1A1B1F","http://pbs.twimg.com/profile_background_images/378800000121235483/26973546c6eca18a186874f218739bf0.jpeg","https://pbs.twimg.com/profile_background_images/378800000121235483/26973546c6eca18a186874f218739bf0.jpeg",true,"http://pbs.twimg.com/profile_images/594980210598109185/TLPhYswz_normal.jpg","https://pbs.twimg.com/profile_images/594980210598109185/TLPhYswz_normal.jpg","DD2E44",,"FFFFFF","DDEEF6","333333",true
